14.6745,-9.3471
14.7622,-9.3952
14.8499,-9.4433
14.9377,-9.4912
15.0256,-9.5389
15.1136,-9.5866
15.2016,-9.6341
15.2897,-9.6814
15.3779,-9.7286
15.4661,-9.7757
15.5544,-9.8227
15.6428,-9.8695
15.7313,-9.9162
15.8198,-9.9627
15.9084,-10.0092
15.9970,-10.0555
16.0857,-10.1016
16.1745,-10.1477
16.2633,-10.1937
16.3522,-10.2395
16.4412,-10.2852
16.5302,-10.3308
16.6192,-10.3763
16.7083,-10.4217
16.7975,-10.4670
16.8867,-10.5122
16.9760,-10.5573
17.0653,-10.6023
17.1546,-10.6473
17.2440,-10.6921
17.3335,-10.7368
17.4230,-10.7815
17.5125,-10.8261
17.6021,-10.8705
17.6917,-10.9150
17.7813,-10.9593
17.8710,-11.0036
17.9607,-11.0478
18.0505,-11.0919
18.1403,-11.1360
18.2301,-11.1800
18.3199,-11.2239
18.4098,-11.2678
18.4997,-11.3116
18.5896,-11.3554
18.6796,-11.3991
18.7696,-11.4428
18.8596,-11.4864
18.9496,-11.5300
19.0397,-11.5734
19.1298,-11.6169
19.2199,-11.6603
19.3100,-11.7036
19.4002,-11.7468
19.4904,-11.7900
19.5807,-11.8332
19.6709,-11.8763
19.7612,-11.9193
19.8515,-11.9622
19.9419,-12.0051
20.0323,-12.0480
20.1227,-12.0907
20.2131,-12.1335
20.3036,-12.1761
20.3940,-12.2187
20.4846,-12.2612
20.5751,-12.3037
20.6657,-12.3461
20.7563,-12.3884
20.8469,-12.4307
20.9376,-12.4729
21.0283,-12.5150
21.1190,-12.5571
21.2098,-12.5991
21.3006,-12.6411
21.3914,-12.6830
21.4823,-12.7248
21.5731,-12.7665
21.6640,-12.8082
21.7550,-12.8498
21.8460,-12.8914
21.9370,-12.9328
22.0280,-12.9742
22.1190,-13.0156
22.2101,-13.0569
22.3013,-13.0981
22.3924,-13.1392
22.4836,-13.1803
22.5748,-13.2212
22.6661,-13.2622
22.7573,-13.3030
22.8487,-13.3438
22.9400,-13.3845
23.0314,-13.4252
23.1228,-13.4657
23.2142,-13.5062
23.3057,-13.5467
23.3971,-13.5870
23.4887,-13.6274
23.5802,-13.6676
23.6718,-13.7078
23.7634,-13.7479
23.8550,-13.7880
23.9467,-13.8280
24.0383,-13.8679
24.1301,-13.9078
24.2218,-13.9476
24.3135,-13.9874
24.4053,-14.0271
24.4971,-14.0668
24.5890,-14.1064
24.6808,-14.1459
24.7727,-14.1854
24.8646,-14.2249
24.9565,-14.2643
25.0484,-14.3036
25.1404,-14.3429
25.2324,-14.3822
25.3244,-14.4214
25.4164,-14.4606
25.5084,-14.4997
25.6005,-14.5388
25.6926,-14.5778
25.7846,-14.6168
25.8768,-14.6558
25.9689,-14.6947
26.0610,-14.7336
26.1532,-14.7724
26.2454,-14.8112
26.3376,-14.8500
26.4298,-14.8887
26.5220,-14.9274
26.6142,-14.9661
26.7065,-15.0047
26.7988,-15.0433
26.8910,-15.0819
26.9833,-15.1204
27.0756,-15.1589
27.1679,-15.1974
27.2603,-15.2359
27.3526,-15.2743
27.4450,-15.3127
27.5373,-15.3511
27.6297,-15.3895
27.7221,-15.4278
27.8145,-15.4661
27.9068,-15.5044
27.9993,-15.5427
28.0917,-15.5809
28.1841,-15.6192
28.2765,-15.6574
28.3689,-15.6956
28.4614,-15.7338
28.5538,-15.7720
28.6463,-15.8102
28.7387,-15.8483
28.8312,-15.8865
28.9236,-15.9246
29.0161,-15.9627
29.1086,-16.0009
29.2010,-16.0390
29.2935,-16.0771
29.3860,-16.1152
29.4785,-16.1533
29.5709,-16.1914
29.6634,-16.2294
29.7559,-16.2675
29.8484,-16.3056
29.9409,-16.3437
30.0333,-16.3818
30.1258,-16.4199
30.2183,-16.4580
30.3107,-16.4961
30.4032,-16.5342
30.4957,-16.5723
30.5881,-16.6104
30.6806,-16.6485
30.7731,-16.6866
30.8655,-16.7247
30.9580,-16.7628
31.0505,-16.8009
31.1429,-16.8390
31.2354,-16.8771
31.3279,-16.9152
31.4203,-16.9533
31.5128,-16.9913
31.6053,-17.0294
31.6978,-17.0675
31.7902,-17.1055
31.8827,-17.1436
31.9752,-17.1816
32.0677,-17.2196
32.1602,-17.2576
32.2527,-17.2956
32.3452,-17.3336
32.4378,-17.3715
32.5303,-17.4095
32.6228,-17.4474
32.7153,-17.4853
32.8079,-17.5232
32.9004,-17.5611
32.9930,-17.5990
33.0856,-17.6368
33.1782,-17.6746
33.2708,-17.7124
33.3634,-17.7502
33.4560,-17.7879
33.5486,-17.8257
33.6412,-17.8634
33.7339,-17.9010
33.8265,-17.9387
33.9192,-17.9763
34.0119,-18.0139
34.1046,-18.0514
34.1973,-18.0889
34.2900,-18.1264
34.3827,-18.1639
34.4755,-18.2013
34.5682,-18.2387
34.6610,-18.2761
34.7538,-18.3134
34.8466,-18.3507
34.9394,-18.3879
35.0323,-18.4251
35.1251,-18.4623
35.2180,-18.4994
35.3109,-18.5365
35.4038,-18.5736
35.4967,-18.6106
35.5897,-18.6476
35.6826,-18.6845
35.7756,-18.7214
35.8686,-18.7583
35.9616,-18.7951
36.0546,-18.8319
36.1477,-18.8686
36.2407,-18.9053
36.3338,-18.9419
36.4269,-18.9785
36.5200,-19.0150
36.6132,-19.0515
36.7063,-19.0880
36.7995,-19.1244
36.8927,-19.1607
36.9859,-19.1970
37.0791,-19.2333
37.1724,-19.2695
37.2656,-19.3056
37.3589,-19.3417
37.4522,-19.3778
37.5456,-19.4138
37.6389,-19.4497
37.7323,-19.4856
37.8257,-19.5215
37.9191,-19.5573
38.0125,-19.5930
38.1059,-19.6287
38.1994,-19.6643
38.2929,-19.6999
38.3864,-19.7354
38.4799,-19.7709
38.5735,-19.8062
38.6671,-19.8416
38.7607,-19.8769
38.8543,-19.9121
38.9479,-19.9473
39.0416,-19.9824
39.1353,-20.0174
39.2290,-20.0524
39.3227,-20.0873
39.4165,-20.1221
39.5102,-20.1569
39.6040,-20.1917
39.6979,-20.2263
39.7917,-20.2609
39.8856,-20.2955
39.9795,-20.3299
40.0734,-20.3643
40.1673,-20.3987
40.2613,-20.4329
40.3553,-20.4671
40.4493,-20.5013
40.5433,-20.5353
40.6374,-20.5693
40.7315,-20.6033
40.8256,-20.6371
40.9197,-20.6709
41.0138,-20.7046
41.1080,-20.7382
41.2022,-20.7718
41.2965,-20.8053
41.3907,-20.8387
